ui_combat_report_damage_3,1,,c,i,0,0,1023,,,,,,,,,
ui_combat_report_hits_3,1,,c,i,0,0,255,,,,,,,,,
ui_combat_report_downedby_3,1,,c,b,0,0,1,,,,,,,,,
ui_combat_report_killedby_3,1,,c,b,0,0,1,,,,,,,,,
ui_combat_report_friendly_3,1,,c,b,0,0,1,,,,,,,,,
ui_combat_report_damage_type_override_3,1,,c,i,0,0,15,,,,,,,,,
ui_combat_report_attacker_4,1,,c,e,,,,,,,,,,,,
ui_combat_report_weapon_lootid_4,1,,c,i,0,0,2147483647,,,,,,,,,
ui_combat_report_multi_weapon_4,1,,c,b,0,0,1,,,,,,,,,
ui_combat_report_damage_4,1,,c,i,0,0,1023,,,,,,,,,
ui_combat_report_hits_4,1,,c,i,0,0,255,,,,,,,,,
ui_combat_report_downedby_4,1,,c,b,0,0,1,,,,,,,,,
ui_combat_report_killedby_4,1,,c,b,0,0,1,,,,,,,,,
ui_combat_report_friendly_4,1,,c,b,0,0,1,,,,,,,,,
ui_combat_report_damage_type_override_4,1,,c,i,0,0,15,,,,,,,,,
ui_combat_report_attacker_5,1,,c,e,,,,,,,,,,,,
ui_combat_report_weapon_lootid_5,1,,c,i,0,0,2147483647,,,,,,,,,
ui_combat_report_multi_weapon_5,1,,c,b,0,0,1,,,,,,,,,
ui_combat_report_damage_5,1,,c,i,0,0,1023,,,,,,,,,
ui_combat_report_hits_5,1,,c,i,0,0,255,,,,,,,,,
ui_combat_report_downedby_5,1,,c,b,0,0,1,,,,,,,,,
ui_combat_report_killedby_5,1,,c,b,0,0,1,,,,,,,,,
ui_combat_report_friendly_5,1,,c,b,0,0,1,,,,,,,,,
ui_combat_report_damage_type_override_5,1,,c,i,0,0,15,,,,,,,,,
ui_meat_shield_health,1,,c,f,0,0,1,,,,,,,,,
is_in_energy_barrier,1,,c,i,0,0,1,,,,,,,,,
ui_is_bink_skippable,1,,c,b,0,0,1,,,,,,,,,
ui_is_bink_skipping_enabled,1,,c,b,1,0,1,,,,,,,,,
ui_body_cam_edge_glow,1,1,c,a,0,0,256,,,,,,,,,
ui_dmz_extract_successful,1,,c,i,0,0,2,,,,,1,,,1=player,2=team
ui_br_elite_savior_id,1,,c,i,-1,-1,4095,,,,,,,,,
ui_immovable_note,1,,c,i,0,-1,64,,,,,,,,,
ui_zm_doorbuy_is_doorbuy,1,,c,b,0,0,1,,,,,,,,,
ui_zm_doorbuy_can_afford_only_half_buy,1,,c,b,0,0,1,,,,,,,,,
ui_zm_wallbuy_purchase_notify,1,,c,n,,,,,,,,1,,,,
ui_zm_mq_complete,1,,c,b,0,0,1,,,,,,,,,
collected_intel_type,1,,c,i,0,0,2,,,,,,,,,
