45535,cer_sb_ch_br_prestige9_5,0,0,0,5,69038,3000,Prestige,5,,,0,,9,,,BR,0
45536,cer_sb_ch_br_prestige9_6,0,0,0,5,68985,3000,Prestige,6,,,0,,9,,,BR,0
45560,cer_sb_br_prestige9_mastery,0,0,0,6,69052,15000,Prestige,9,45531|45532|45533|45534|45535|45536,,0,,9,,,,0
45538,cer_sb_ch_br_prestige10_1,0,0,0,10,69042,3000,Prestige,1,,,0,,10,,,BR,0
45539,cer_sb_ch_br_prestige10_2,0,0,0,10,69040,3000,Prestige,2,,,0,,10,,,BR,0
45540,cer_sb_ch_br_prestige10_3,0,0,0,5,69041,3000,Prestige,3,,,0,,10,,,BR,0
45541,cer_sb_ch_br_prestige10_4,0,0,0,5,69043,3000,Prestige,4,,,0,,10,,,BR,0
45542,cer_sb_ch_br_prestige10_5,0,0,0,5,69039,3000,Prestige,5,,,0,,10,,,BR,0
45543,cer_sb_ch_br_prestige10_6,0,0,0,5,69044,3000,Prestige,6,,,0,,10,,,BR,0
45562,cer_sb_br_prestige10_mastery,0,0,0,6,69051,15000,Prestige,10,45538|45539|45540|45541|45542|45543,,0,,10,,,,0
47530,cer_sb_ch_br_prestige_master_1,0,0,0,5,69045,3000,Prestige,1,,,0,,11,,,BR,0
47529,cer_sb_ch_br_prestige_master_2,0,0,0,5,69047,3000,Prestige,2,,,0,,11,,,BR,0
47531,cer_sb_ch_br_prestige_master_3,0,0,0,5,69046,3000,Prestige,3,,,0,,11,,,BR,0
47532,cer_sb_ch_br_prestige_master_4,0,0,0,5,68986,3000,Prestige,4,,,0,,11,,,BR,0
47533,cer_sb_ch_br_prestige_master_5,0,0,0,5,69049,3000,Prestige,5,,,0,,11,,,BR,0
47534,cer_sb_ch_br_prestige_master_6,0,0,0,5,69048,3000,Prestige,6,,,0,,11,,,BR,0
47535,cer_sb_br_prestige_master_mastery,0,0,0,6,69050,15000,Prestige,11,47530|47529|47531|47532|47533|47534,,0,,11,,,,0
