222,br_sv_exfil,secondary_victory,br_sv_exfil,200,0,0,hud_icon_shop_personal_exfil,3,0,50,,,,0
223,armorPlate,special,equip_armorplate,150,0,0,ui_mp_br_loot_icon_health_armor_plates,1,0,50,65174,,,0
224,cymbalMonkey,equipment,equip_monkey_bomb,250,0,0,jup_hud_icon_equipment_cymbal_monkey,1,0,50,34964,,,0
225,blackHoleBomb,equipment,equip_blackhole_bomb,250,0,0,jup_hud_icon_equipment_lt53_kazimir,1,0,50,27311,,,0
226,sentryGun,killstreak,sentry_gun,500,0,0,cer_ui_image_equipment_br_sentry_turret,4,0,50,30742,,,0
227,gasMaskDurable,special,gas_mask_durable,200,0,0,hud_icon_equipment_gas_mask_durable,3,0,50,65179,,,0
228,brloot_plate_carrier_tempered,special,brloot_plate_carrier_tempered,300,0,0,hud_icon_loot_armor_heavy,3,0,50,24000,,,0
229,brloot_perk_eod_vest_jup,plate_carrier,specialty_eod_vest,300,0,0,jup_hud_icon_perks_eod_vest,,0,50,27396,,,0
230,brloot_perk_compression_carrier_jup,plate_carrier,specialty_compression_carrier,300,0,0,ui_mp_br_loot_icon_health_armor_satchel,,0,50,27397,,,0
231,brloot_perk_ghost_camo_jup,plate_carrier,specialty_ghost_camo,300,0,0,jup_hud_icon_perks_ghost_camo,,0,50,27398,,,0
232,brloot_plate_carrier_3_medic,special,brloot_plate_carrier_3_medic,400,0,0,hud_icon_loot_medic_carrier,1,0,30,23990,,,0
233,brloot_perk_rhino_rig_jup,plate_carrier,specialty_rhino_rig,300,0,0,jup_hud_icon_perks_rhino_rig,,0,50,27399,,,0
234,brloot_perk_cct_vest_jup,plate_carrier,specialty_cct_vest,300,0,0,jup_hud_icon_cct_vest_rig,,0,50,32225,,,0
235,brloot_perk_aegis_vest_jup,plate_carrier,specialty_aegis_vest,300,0,0,hud_icon_fieldupgrade_hardened_armor,,0,50,32226,,,0
236,brloot_perk_dex_gloves_jup,gloves,specialty_dex_gloves,300,0,0,jup_hud_icon_perks_dexterity_gloves,,0,50,27373,,,0
237,brloot_perk_scavenger_plus_jup,gloves,specialty_scavenger_plus,300,0,0,jup_hud_icon_perks_scavenger_plus,,0,50,9212,,,0
238,brloot_perk_silicon_gloves_jup,gloves,specialty_silicon_gloves,300,0,0,jup_hud_icon_perks_dexterity_gloves,,0,50,27381,,,0
239,brloot_perk_custom_gloves_jup,gloves,specialty_custom_gloves,300,0,0,jup_hud_icon_perks_custom_gloves,,0,50,27383,,,0
240,brloot_perk_tac_gloves_jup,gloves,specialty_tac_gloves,300,0,0,jup_hud_icon_perks_tac_gloves,,0,50,27374,,,0
241,brloot_perk_marksman_gloves_jup,gloves,specialty_marksman_gloves,300,0,0,jup_hud_icon_perks_marksman_gloves,,0,50,32227,,,0
242,brloot_perk_canvas_sneakers_jup,boots,specialty_canvas_sneakers,300,0,0,jup_hud_icon_perks_canvas_sneakers,,0,50,27375,,,0
243,brloot_perk_tac_pads_jup,boots,specialty_tac_pads,300,0,0,jup_hud_icon_perks_ultra_light_boots,,0,50,27393,,,0
244,brloot_perk_running_sneakers_jup,boots,specialty_running_sneakers,300,0,0,jup_hud_icon_perks_ultra_light_boots,,0,50,27394,,,0
245,brloot_perk_treadless_boots_jup,boots,specialty_treadless_boots,300,0,0,jup_hud_icon_perks_treadless_boots,,0,50,27395,,,0
246,brloot_perk_ultra_light_boots_jup,boots,specialty_ultra_light_boots,300,0,0,jup_hud_icon_perks_ultra_light_boots,,0,50,32228,,,0
247,brloot_perk_stalker_boots_jup,boots,specialty_stalker_boots,300,0,0,jup_hud_icon_perks_stalker_boots,,0,50,32229,,,0
248,zombieKeycard,special,loot_key_human_stronghold,100,0,0,jup_hud_icon_loot_keycard_stronghold_zm,3,0,50,30559,,,0
249,remote_turret,killstreak,remote_turret,500,0,0,jup_hud_icon_killstreaks_remote_turret,4,0,50,27361,,,0
250,guardian,killstreak,lrad,500,0,0,jup_hud_icon_killstreaks_lrad,4,0,50,27359,,,0
251,missile_turret,killstreak,missile_turret,500,0,0,cer_ui_image_equipment_br_missile_turret,4,0,50,30748,,,0
252,switchblade_drone,killstreak,switchblade_drone,500,0,0,jup_hud_icon_killstreaks_switchblade_drone,4,0,50,61938,,,0
253,brloot_offhand_breacherdrone,equipment,equip_breacher_drone,250,0,0,jup_hud_icon_equipment_breach_drone,1,0,50,60355,,,0
254,brloot_offhand_thermobaric,equipment,equip_thermobaric_grenade,250,0,0,jup_hud_icon_equipment_thermobaric_grenade,1,0,50,80407,,,0
255,brloot_offhand_tracker,equipment,equip_tracker_grenade,250,0,0,hud_icon_equipment_snapshot,1,0,50,27307,,,0
256,smokeFactionUnlock,equipment,brloot_offhand_smoke,25,0,0,hud_icon_equipment_smoke,3,0,50,9086,,9,0
257,ob_backpack_medium,special,brloot_backpack_medium,100,0,0,hud_icon_loot_backpack_medium,3,0,50,8600,,,0
258,ob_backpack_large,special,brloot_backpack_large,100,0,0,hud_icon_loot_backpack_large,3,0,50,8545,,,0
259,ob_turret_trap_circuit,special,obloot_valuable_turret_trap_circuit,100,0,0,jup_ui_icon_turret_circuit_generic,3,0,50,34339,,,0
260,ob_precision_airstrike,killstreak,precision_airstrike,500,0,0,cer_ui_image_equipment_br_air_fighter,4,0,50,80969,,,0
261,ob_gas_mask,special,gas_mask,100,0,0,hud_icon_equipment_gas_mask,1,0,50,8400,,,0
262,ob_plate_carrier_2,special,brloot_plate_carrier_2,100,0,0,hud_icon_loot_armor_medium,3,0,50,8554,,,0
263,ob_plate_carrier_3,special,brloot_plate_carrier_3,100,0,0,hud_icon_loot_armor_heavy,3,0,50,8410,,,0
264,dmz_exfil_personal_locked,special,dmz_exfil_personal,200,0,0,hud_icon_shop_personal_exfil,3,0,50,24141,,0,0
265,brloot_perkpack_airman_jup,perkpackage,brloot_perkpack_airman_jup,350,0,0,hud_icon_loot_perk_pack,7,0,50,38162,,,0
266,brloot_perkpack_backer_jup,perkpackage,brloot_perkpack_backer_jup,350,0,0,hud_icon_loot_perk_pack,7,0,50,38163,,,0
267,brloot_perkpack_commander_jup,perkpackage,brloot_perkpack_commander_jup,350,0,0,hud_icon_loot_perk_pack,7,0,50,38164,,,0
268,brloot_perkpack_corporal_jup,perkpackage,brloot_perkpack_corporal_jup,350,0,0,hud_icon_loot_perk_pack,7,0,50,38165,,,0
269,brloot_perkpack_deputy_jup,perkpackage,brloot_perkpack_deputy_jup,350,0,0,hud_icon_loot_perk_pack,7,0,50,38166,,,0
270,brloot_perkpack_driller_jup,perkpackage,brloot_perkpack_driller_jup,350,0,0,hud_icon_loot_perk_pack,7,0,50,38167,,,0
271,brloot_perkpack_huntsman_jup,perkpackage,brloot_perkpack_huntsman_jup,350,0,0,hud_icon_loot_perk_pack,7,0,50,38168,,,0
272,brloot_perkpack_legionnaire_jup,perkpackage,brloot_perkpack_legionnaire_jup,350,0,0,hud_icon_loot_perk_pack,7,0,50,38169,,,0
273,brloot_perkpack_marauder_jup,perkpackage,brloot_perkpack_marauder_jup,350,0,0,hud_icon_loot_perk_pack,7,0,50,38170,,,0
274,brloot_perkpack_resistor_jup,perkpackage,brloot_perkpack_resistor_jup,350,0,0,hud_icon_loot_perk_pack,7,0,50,38172,,,0
275,brloot_perkpack_stuntman_jup,perkpackage,brloot_perkpack_stuntman_jup,350,0,0,hud_icon_loot_perk_pack,7,0,50,38173,,,0
276,brloot_perkpack_technician_jup,perkpackage,brloot_perkpack_technician_jup,350,0,0,hud_icon_loot_perk_pack,7,0,50,38171,,,0
277,loot_key_mrap,special,loot_key_mrap,20000,0,0,hud_icon_loot_key_04,3,0,50,36061,,,0
278,veh9_mil_lnd_mrap,special,veh9_mil_lnd_mrap,2000,0,0,hud_icon_vehicle_mrap,1,0,50,36063,,,0
279,vehicleUpgradeGrenadeTurret,special,vehicle_upgrade_turret,200,0,0,ui_mp_br_loot_icon_truckwar_turret,5,0,50,,,,0
280,vehicleUpgradeSmoke,special,vehicle_upgrade_smoke,200,0,0,ui_mp_br_loot_icon_truckwar_smoke,5,0,50,,,,0
281,ob_clusterSpike,killstreak,cluster_spike,330,0,0,hud_icon_killstreak_clusterspike,4,0,50,27327,,,0
282,vehicleUpgradeEngine,special,vehicle_upgrade_engine,300,0,0,hud_icon_truck_wars_engine,5,0,30,,,,0
284,brloot_killstreak_bunker_buster,killstreak,bunker_buster,400,0,0,hud_icon_killstreak_bunker_buster,4,0,50,80965,,,0
285,brloot_super_mutation,fieldupgrade,super_mutation,10,0,0,hud_icon_equipment_stim,4,0,50,58560,,,0
286,brloot_equip_reinforced_helmet,special,brloot_equip_reinforced_helmet,200,0,0,hud_icon_loot_reinforced,3,0,50,60869,,,0
287,super_rallying_cry,fieldupgrade,super_rallying_cry,200,0,0,cer_ui_image_equipment_br_rallying_cry,3,0,50,30693,,,0
288,wz_item_perk_specialist,perk,specialty_specialist,3000,0,0,icon_perk_slot_specialist_ui,1,0,0,80989,,,0
289,super_redeploy_drone_beacon,fieldupgrade,super_redeploy_drone_beacon,250,0,0,jup_hud_icon_fieldupgrade_redeploy_drone_beacon,1,0,50,82841,,,0
290,brloot_killstreak_airdrop,killstreak,airdrop,600,0,0,cer_ui_image_equipment_br_care_package,4,0,50,30739,,,0
292,brloot_killstreak_napalm_strike,killstreak,napalm_strike,600,0,0,cer_ui_image_equipment_br_air_attack,4,0,50,30747,,,0
293,wz_item_killstreak_supply_sweep,killstreak,supply_sweep,400,0,0,hud_icon_killstreak_supply_sweep,4,0,50,80970,,,0
294,brloot_perk_specialist,perk,specialty_specialist,3000,0,0,icon_perk_slot_specialist_ui,1,0,50,80989,,,0
295,brloot_killstreak_false_flag,killstreak,false_flag,300,0,0,hud_icon_fieldupgrade_sonar_pulse,4,0,50,89381,,,0
297,brloot_killstreak_sentrygun,killstreak,sentry_gun,500,0,0,cer_ui_image_equipment_br_sentry_turret,4,0,50,27332,,,0
298,ArmsRaceWeapon,weapon,wz_item_weapon_ar_p02_aking74_epic,999,0,0,ui_icon_weapon_aking74_white,1,0,50,17182,,,0
299,ArmsRaceWeaponLege,weapon,wz_item_weapon_ar_p01_coslo723_lege,999,0,0,ui_icon_weapon_coslo723_white,1,0,50,17193,,,0
300,ArmsRaceWeaponLege1,weapon,wz_item_weapon_ar_p01_coslo723_lege,500,0,0,ui_icon_weapon_coslo723_white,1,0,50,17748,,,0
301,ArmsRaceWeaponLege2,weapon,wz_item_weapon_sm_p02_geasy9_lege,500,0,0,ui_icon_weapon_geasy9_white,1,0,50,17743,,,0
302,ArmsRaceWeaponLege3,weapon,wz_item_weapon_ar_p02_aking74_lege,500,0,0,ui_icon_weapon_aking74_white,1,0,50,17766,,,0
303,ArmsRaceWeaponLege4,weapon,wz_item_weapon_dm_p01_sroger25_lege,500,0,0,ui_icon_weapon_sroger25_white,1,0,50,17746,,,0
304,ArmsRaceWeaponLege5,weapon,wz_item_weapon_sm_p06_sroger3_lege,500,0,0,ui_icon_weapon_sroger3_white,1,0,50,17772,,,0
305,ArmsRaceWeaponLege6,weapon,wz_item_weapon_sn_p08_ultiger_lege,500,0,0,ui_icon_weapon_ultiger_white,1,0,50,17771,,,0
306,ArmsRaceWeaponLege7,weapon,wz_item_weapon_ar_p04_clove_lege,500,0,0,ui_icon_weapon_clove_white,1,0,50,17752,,,0
307,ArmsRaceWeaponLege8,weapon,wz_item_weapon_sh_p10_moslo500_lege,500,0,0,ui_icon_weapon_moslo500_white,1,0,50,17744,,,0
308,ArmsRaceWeaponLege9,weapon,wz_item_weapon_sm_p04_chuck9_lege,500,0,0,ui_icon_weapon_chuck9_white,1,0,50,36416,,,0
309,ArmsRaceWeaponLege10,weapon,wz_item_weapon_lm_p01_aroger10_lege,500,0,0,ui_icon_weapon_aroger10_white,1,0,50,17762,,,0
